id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
13796,2009/2010,2010-04-09 00:00:00,662517,10219,8277,4,1
13797,2009/2010,2010-04-10 00:00:00,662518,8611,10228,2,0
13798,2009/2010,2010-04-10 00:00:00,662519,8614,9791,1,1
13799,2009/2010,2010-04-10 00:00:00,662520,8464,10229,0,0
13800,2009/2010,2010-04-10 00:00:00,662521,9761,9803,1,0
13801,2009/2010,2010-04-11 00:00:00,662522,8640,10235,0,0
13802,2009/2010,2010-04-11 00:00:00,662523,8593,9839,7,0
13803,2009/2010,2010-04-11 00:00:00,662524,9908,10217,0,2
13804,2009/2010,2010-04-11 00:00:00,662525,8674,8525,4,0
13805,2009/2010,2010-04-13 00:00:00,662526,8277,9761,1,1
13806,2009/2010,2010-04-13 00:00:00,662527,10229,8611,1,0
13807,2009/2010,2010-04-13 00:00:00,662528,9791,10219,4,1
13808,2009/2010,2010-04-14 00:00:00,662529,10228,8640,2,2
13809,2009/2010,2010-04-14 00:00:00,662530,10235,8614,3,0
13810,2009/2010,2010-04-14 00:00:00,662531,8525,8593,0,2
13811,2009/2010,2010-04-14 00:00:00,662532,9803,9839,4,2
13812,2009/2010,2010-04-14 00:00:00,662533,9908,8674,1,1
13813,2009/2010,2010-04-14 00:00:00,662534,10217,8464,2,3
13814,2009/2010,2010-04-18 00:00:00,662535,8640,8674,3,1
13815,2009/2010,2010-04-18 00:00:00,662536,10228,9761,0,0
13816,2009/2010,2010-04-18 00:00:00,662537,8593,9791,4,0
13817,2009/2010,2010-04-18 00:00:00,662538,8277,9803,2,5
13818,2009/2010,2010-04-18 00:00:00,662539,8611,10235,2,0
13819,2009/2010,2010-04-18 00:00:00,662540,8525,10229,0,3
13820,2009/2010,2010-04-18 00:00:00,662541,8614,9908,0,3
13821,2009/2010,2010-04-18 00:00:00,662542,10217,10219,4,0
13822,2009/2010,2010-04-18 00:00:00,662543,9839,8464,2,0
13823,2009/2010,2010-05-02 00:00:00,662544,10235,10228,6,2
13824,2009/2010,2010-05-02 00:00:00,662545,9803,8525,3,2
13825,2009/2010,2010-05-02 00:00:00,662546,10219,9839,1,2
13826,2009/2010,2010-05-02 00:00:00,662547,9908,8277,2,2
13827,2009/2010,2010-05-02 00:00:00,662548,8464,8593,1,4
13828,2009/2010,2010-05-02 00:00:00,662549,10229,8640,1,1
13829,2009/2010,2010-05-02 00:00:00,662551,9761,8611,0,2
13830,2009/2010,2010-05-02 00:00:00,662552,8674,8614,3,1
13831,2009/2010,2010-05-02 00:00:00,662553,9791,10217,4,2
13832,2009/2010,2009-09-30 00:00:00,662274,8464,9908,1,1
13833,2009/2010,2009-08-22 00:00:00,662275,8277,10217,1,3
13834,2009/2010,2009-08-23 00:00:00,662276,8611,10219,2,1
13835,2009/2010,2009-08-22 00:00:00,662277,8525,9791,0,1
13836,2009/2010,2009-08-22 00:00:00,662278,9839,8674,2,2
13837,2009/2010,2009-08-23 00:00:00,662279,8640,9761,3,1
13838,2009/2010,2009-08-23 00:00:00,662280,10228,10229,0,2
13839,2009/2010,2009-08-23 00:00:00,662281,8593,8614,0,0
13840,2009/2010,2009-08-23 00:00:00,662282,10235,9803,4,0
13841,2009/2010,2009-08-28 00:00:00,662283,9803,8277,3,4
13842,2009/2010,2009-08-28 00:00:00,662284,10219,10217,0,2
13843,2009/2010,2009-08-29 00:00:00,662285,9908,8614,2,0
13844,2009/2010,2009-08-29 00:00:00,662286,8464,9839,1,1
13845,2009/2010,2009-08-29 00:00:00,662287,10229,8525,2,1
13846,2009/2010,2009-08-30 00:00:00,662288,10235,8611,1,1
13847,2009/2010,2009-08-30 00:00:00,662289,9761,10228,2,0
13848,2009/2010,2009-08-30 00:00:00,662290,8674,8640,0,2
13849,2009/2010,2009-08-30 00:00:00,662291,9791,8593,0,3
13850,2009/2010,2009-09-12 00:00:00,662292,8640,9803,3,0
13851,2009/2010,2009-09-12 00:00:00,662293,10228,8674,0,1
13852,2009/2010,2009-09-12 00:00:00,662294,8611,9908,3,2
13853,2009/2010,2009-09-12 00:00:00,662295,10217,10229,2,1
13854,2009/2010,2009-09-13 00:00:00,662296,8593,9761,6,0
13855,2009/2010,2009-09-13 00:00:00,662297,8277,8464,2,2
13856,2009/2010,2009-09-13 00:00:00,662298,8525,10235,2,3
13857,2009/2010,2009-09-13 00:00:00,662299,8614,10219,1,0
13858,2009/2010,2009-09-13 00:00:00,662300,9839,9791,1,0
13859,2009/2010,2009-09-18 00:00:00,662301,8525,8674,2,1
13860,2009/2010,2009-09-19 00:00:00,662302,8277,10219,3,1
13861,2009/2010,2009-09-19 00:00:00,662303,9803,9761,2,0
13862,2009/2010,2009-09-19 00:00:00,662304,10229,8464,0,1
13863,2009/2010,2009-09-19 00:00:00,662305,9791,8614,1,1
13864,2009/2010,2009-09-20 00:00:00,662306,10228,8611,0,2
13865,2009/2010,2009-09-20 00:00:00,662307,10235,8640,1,3
13866,2009/2010,2009-09-20 00:00:00,662308,10217,9908,0,1
13867,2009/2010,2009-09-20 00:00:00,662309,9839,8593,0,4
13868,2009/2010,2009-09-26 00:00:00,662310,8640,8525,3,1
13869,2009/2010,2009-09-26 00:00:00,662311,8611,9839,2,1
13870,2009/2010,2009-09-26 00:00:00,662312,10219,9803,4,1
13871,2009/2010,2009-09-26 00:00:00,662313,9908,10229,1,0
13872,2009/2010,2009-09-27 00:00:00,662314,8593,10217,3,0
13873,2009/2010,2009-09-27 00:00:00,662315,8614,10228,0,2
13874,2009/2010,2009-09-27 00:00:00,662316,8464,9791,0,2
13875,2009/2010,2009-09-27 00:00:00,662317,9761,10235,0,2
13876,2009/2010,2009-09-27 00:00:00,662318,8674,8277,1,0
13877,2009/2010,2009-10-02 00:00:00,662319,8277,8614,2,0
13878,2009/2010,2009-10-03 00:00:00,662320,10235,10219,3,0
13879,2009/2010,2009-10-03 00:00:00,662321,8525,8464,1,1
13880,2009/2010,2009-10-03 00:00:00,662322,10229,9761,1,0
13881,2009/2010,2009-10-03 00:00:00,662323,10217,8674,1,1
13882,2009/2010,2009-10-04 00:00:00,662324,10228,9839,1,1
13883,2009/2010,2009-10-04 00:00:00,662325,9803,8593,2,2
13884,2009/2010,2009-10-04 00:00:00,662326,9908,8640,0,0
13885,2009/2010,2009-10-04 00:00:00,662327,9791,8611,1,3
13886,2010/2011,2010-08-06 00:00:00,836091,9803,8611,0,0
13887,2010/2011,2010-08-07 00:00:00,836092,9791,8525,3,0
13888,2010/2011,2010-08-07 00:00:00,836093,8464,9839,1,0
13889,2010/2011,2010-08-07 00:00:00,836094,10228,8640,1,3
13890,2010/2011,2010-08-07 00:00:00,836095,8526,10218,3,0
13891,2010/2011,2010-08-08 00:00:00,836096,8277,10217,3,1
13892,2010/2011,2010-08-08 00:00:00,836097,10235,9908,3,1
13893,2010/2011,2010-08-08 00:00:00,836098,9761,10229,1,1
13894,2010/2011,2010-08-08 00:00:00,836099,8674,8593,2,2
13895,2010/2011,2010-10-22 00:00:00,836297,9761,9803,1,2
13896,2010/2011,2010-10-23 00:00:00,836299,8464,8674,3,2
13897,2010/2011,2010-10-23 00:00:00,836300,8526,9791,1,1
13898,2010/2011,2010-10-23 00:00:00,836303,10228,9839,2,0
13899,2010/2011,2010-10-24 00:00:00,836306,8640,10235,10,0
13900,2010/2011,2010-10-24 00:00:00,836309,8277,9908,1,4
13901,2010/2011,2010-10-24 00:00:00,836313,8611,10217,3,2
13902,2010/2011,2010-10-24 00:00:00,836320,10218,8593,2,2
13903,2010/2011,2010-10-24 00:00:00,836321,10229,8525,3,0
13904,2010/2011,2010-10-26 00:00:00,836325,9803,8464,1,1
13905,2010/2011,2010-10-26 00:00:00,836326,9791,9761,4,1
13906,2010/2011,2010-10-27 00:00:00,836328,8525,8611,1,3
13907,2010/2011,2010-10-27 00:00:00,836330,8674,10217,3,1
13908,2010/2011,2010-10-27 00:00:00,836332,10235,9839,3,0
13909,2010/2011,2010-10-27 00:00:00,836335,8277,8640,0,2
13910,2010/2011,2010-10-27 00:00:00,836337,8593,10228,3,1
13911,2010/2011,2010-10-27 00:00:00,836339,8526,10229,2,1
13912,2010/2011,2010-10-27 00:00:00,836341,9908,10218,2,0
13913,2010/2011,2010-10-30 00:00:00,836344,9761,8526,2,0
13914,2010/2011,2010-10-30 00:00:00,836346,8640,8611,0,1
13915,2010/2011,2010-10-30 00:00:00,836348,9839,8674,3,5
13916,2010/2011,2010-10-30 00:00:00,836349,10218,10228,0,2
13917,2010/2011,2010-10-30 00:00:00,836351,9791,8593,1,4
13918,2010/2011,2010-10-31 00:00:00,836352,9803,8525,2,2
13919,2010/2011,2010-10-31 00:00:00,836354,10229,10235,2,1
13920,2010/2011,2010-10-31 00:00:00,836357,10217,9908,1,0
13921,2010/2011,2010-10-31 00:00:00,836359,8464,8277,0,0
13922,2010/2011,2010-11-05 00:00:00,836361,8525,9839,1,4
13923,2010/2011,2010-11-06 00:00:00,836364,8611,10218,2,1
13924,2010/2011,2010-11-06 00:00:00,836367,8674,9761,2,1
13925,2010/2011,2010-11-06 00:00:00,836368,10228,9791,3,2
13926,2010/2011,2010-11-06 00:00:00,836370,8526,8464,1,4
13927,2010/2011,2010-11-07 00:00:00,836373,8593,10217,0,1
13928,2010/2011,2010-11-07 00:00:00,836375,9908,8640,1,2
13929,2010/2011,2010-11-07 00:00:00,836376,8277,10229,1,1
13930,2010/2011,2010-11-07 00:00:00,836378,10235,9803,1,1
13931,2010/2011,2010-11-14 00:00:00,836381,9791,8674,3,0
13932,2010/2011,2010-11-13 00:00:00,836383,8640,10218,4,2
13933,2010/2011,2010-11-13 00:00:00,836386,9761,8611,2,1
13934,2010/2011,2010-11-24 00:00:00,836388,8525,8526,0,1
13935,2010/2011,2010-11-24 00:00:00,836391,9803,9908,1,1
13936,2010/2011,2010-11-14 00:00:00,836393,8464,10217,1,1
13937,2010/2011,2010-11-14 00:00:00,836394,9839,8277,1,5
13938,2010/2011,2010-11-14 00:00:00,836396,10235,10228,2,2
13939,2010/2011,2010-11-14 00:00:00,836398,10229,8593,2,0
13940,2010/2011,2010-11-20 00:00:00,836402,8277,9791,2,0
13941,2010/2011,2010-11-20 00:00:00,836403,8526,9803,3,1
13942,2010/2011,2010-11-20 00:00:00,836405,10218,9839,1,0
13943,2010/2011,2010-11-20 00:00:00,836407,8611,10229,1,2
13944,2010/2011,2010-11-21 00:00:00,836410,9908,8464,4,0
13945,2010/2011,2010-11-20 00:00:00,836411,8593,8640,0,0
13946,2010/2011,2010-11-21 00:00:00,836412,8674,10235,2,0
13947,2010/2011,2010-11-21 00:00:00,836413,10217,9761,3,0
13948,2010/2011,2010-11-21 00:00:00,836415,10228,8525,5,0
13949,2010/2011,2010-11-26 00:00:00,836427,9761,8640,4,2
13950,2010/2011,2010-11-27 00:00:00,836428,8525,10218,1,1
13951,2010/2011,2010-11-27 00:00:00,836430,9803,8674,1,0
13952,2010/2011,2010-11-27 00:00:00,836432,10229,10228,2,2
13953,2010/2011,2010-11-27 00:00:00,836435,8464,8611,2,4
13954,2010/2011,2010-11-28 00:00:00,836445,10235,10217,2,1
13955,2010/2011,2010-11-28 00:00:00,836446,9839,8593,0,2
13956,2010/2011,2010-11-28 00:00:00,836448,9791,9908,2,1
13957,2010/2011,2010-11-28 00:00:00,836449,8526,8277,1,1
13958,2010/2011,2010-12-03 00:00:00,836451,8674,8277,4,1
13959,2010/2011,2010-12-04 00:00:00,836454,8640,9791,5,2
13960,2010/2011,2010-12-05 00:00:00,836456,9908,10228,2,1
13961,2010/2011,2010-12-04 00:00:00,836459,8611,8526,2,0
13962,2010/2011,2010-12-15 00:00:00,836462,10218,9761,1,3
13963,2010/2011,2010-12-14 00:00:00,836464,9839,9803,0,4
13964,2010/2011,2010-12-04 00:00:00,836466,8593,8464,1,1
13965,2010/2011,2010-12-05 00:00:00,836467,8525,10235,1,1
13966,2010/2011,2010-12-05 00:00:00,836469,10217,10229,0,2
13967,2010/2011,2010-12-10 00:00:00,836473,9791,9839,2,2
13968,2010/2011,2010-12-11 00:00:00,836475,8464,8525,3,1
13969,2010/2011,2010-12-11 00:00:00,836477,8526,8640,0,0
13970,2010/2011,2010-12-11 00:00:00,836479,9803,10217,1,1
13971,2010/2011,2010-12-11 00:00:00,836481,9761,9908,3,1
13972,2010/2011,2010-12-12 00:00:00,836483,8277,8593,0,1
13973,2010/2011,2010-12-12 00:00:00,836486,8674,10229,2,0
13974,2010/2011,2010-12-12 00:00:00,836488,10228,8611,6,2
13975,2010/2011,2010-12-12 00:00:00,836490,10235,10218,1,0
13976,2010/2011,2011-01-19 00:00:00,836491,8611,9791,5,0
13977,2010/2011,2010-12-18 00:00:00,836492,10218,8674,2,2
13978,2010/2011,2010-12-18 00:00:00,836494,10217,8525,2,1
13979,2010/2011,2010-12-18 00:00:00,836496,10228,8526,4,0
13980,2010/2011,2010-12-18 00:00:00,836498,9761,8277,1,1
13981,2010/2011,2011-01-19 00:00:00,836501,8593,10235,2,0
13982,2010/2011,2011-01-19 00:00:00,836502,9839,9908,1,2
13983,2010/2011,2011-01-19 00:00:00,836505,10229,8464,2,2
13984,2010/2011,2010-12-19 00:00:00,836507,8640,9803,3,1
13985,2010/2011,2010-08-14 00:00:00,836100,8640,8526,6,0
13986,2010/2011,2010-08-14 00:00:00,836101,9839,9791,1,0
13987,2010/2011,2010-08-14 00:00:00,836102,8593,8277,4,2
13988,2010/2011,2010-08-14 00:00:00,836103,10229,8674,1,1
13989,2010/2011,2010-08-14 00:00:00,836104,8611,10228,0,0
13990,2010/2011,2010-08-15 00:00:00,836105,9908,9761,3,1
13991,2010/2011,2010-08-15 00:00:00,836106,10218,10235,3,2
13992,2010/2011,2010-08-15 00:00:00,836107,8525,8464,3,5
13993,2010/2011,2010-08-15 00:00:00,836108,10217,9803,1,3
13994,2010/2011,2011-01-21 00:00:00,836512,10217,10228,3,1
13995,2010/2011,2011-01-22 00:00:00,836514,8464,9761,2,2
13996,2010/2011,2011-01-22 00:00:00,836516,8525,8277,1,0
13997,2010/2011,2011-01-22 00:00:00,836518,9791,10229,0,0
13998,2010/2011,2011-01-22 00:00:00,836520,10235,8526,0,1
13999,2010/2011,2011-01-23 00:00:00,836522,9803,10218,3,0
14000,2010/2011,2011-01-23 00:00:00,836524,9908,8593,3,0
14001,2010/2011,2011-01-23 00:00:00,836526,8674,8611,1,2
14002,2010/2011,2011-01-23 00:00:00,836531,9839,8640,0,3
14003,2010/2011,2011-01-28 00:00:00,836532,8464,9791,1,1
14004,2010/2011,2011-02-01 00:00:00,836537,8526,9908,0,0
14005,2010/2011,2011-01-29 00:00:00,836540,8277,9803,5,2
14006,2010/2011,2011-01-29 00:00:00,836542,10229,9839,6,1
14007,2010/2011,2011-01-29 00:00:00,836544,8640,8525,2,1
14008,2010/2011,2011-01-30 00:00:00,836551,9761,8593,0,3
14009,2010/2011,2011-01-30 00:00:00,836553,10228,8674,1,4
14010,2010/2011,2011-01-30 00:00:00,836555,10218,10217,1,5
14011,2010/2011,2011-01-30 00:00:00,836557,8611,10235,2,1
14012,2010/2011,2011-02-04 00:00:00,836559,8593,8526,2,0
14013,2010/2011,2011-02-05 00:00:00,836569,10228,8464,0,0
14014,2010/2011,2011-02-05 00:00:00,836570,9839,9761,3,0
14015,2010/2011,2011-02-05 00:00:00,836572,8640,10217,0,1
14016,2010/2011,2011-02-05 00:00:00,836575,10218,10229,2,1
14017,2010/2011,2011-02-06 00:00:00,836578,8674,8525,7,1
14018,2010/2011,2011-02-06 00:00:00,836581,9908,8611,1,1
14019,2010/2011,2011-02-06 00:00:00,836583,8277,10235,1,1
14020,2010/2011,2011-02-06 00:00:00,836585,9791,9803,1,0
14021,2010/2011,2011-02-12 00:00:00,836587,10229,8640,0,4
14022,2010/2011,2011-02-12 00:00:00,836589,8525,9908,3,3
14023,2010/2011,2011-02-12 00:00:00,836590,10235,9791,2,1
14024,2010/2011,2011-02-12 00:00:00,836593,10217,9839,3,0
14025,2010/2011,2011-02-12 00:00:00,836596,8611,8277,1,0
14026,2010/2011,2011-02-13 00:00:00,836600,9761,10228,0,2
14027,2010/2011,2011-02-13 00:00:00,836601,8526,8674,1,1
14028,2010/2011,2011-02-13 00:00:00,836602,9803,8593,2,2
14029,2010/2011,2011-02-13 00:00:00,836603,8464,10218,2,0
14030,2010/2011,2011-02-18 00:00:00,836604,9908,9791,1,1
14031,2010/2011,2011-02-20 00:00:00,836605,8640,9761,4,1
14032,2010/2011,2011-02-19 00:00:00,836606,10228,10229,0,2
14033,2010/2011,2011-02-19 00:00:00,836607,10218,8525,4,0
14034,2010/2011,2011-02-20 00:00:00,836608,8611,8464,1,1
14035,2010/2011,2011-02-20 00:00:00,836609,8593,9839,1,0
14036,2010/2011,2011-02-20 00:00:00,836610,8277,8526,2,0
14037,2010/2011,2011-02-20 00:00:00,836611,10217,10235,2,2
14038,2010/2011,2011-02-19 00:00:00,836612,8674,9803,1,4
14039,2010/2011,2011-02-25 00:00:00,836613,9839,10218,1,0
14040,2010/2011,2011-02-26 00:00:00,836614,9761,10217,3,2
14041,2010/2011,2011-02-26 00:00:00,836615,9791,8277,6,1
14042,2010/2011,2011-02-26 00:00:00,836616,8525,10228,4,3
14043,2010/2011,2011-02-26 00:00:00,836617,9803,8526,1,1
14044,2010/2011,2011-02-27 00:00:00,836618,10235,8674,5,1
14045,2010/2011,2011-02-27 00:00:00,836619,10229,8611,2,1
14046,2010/2011,2011-02-27 00:00:00,836620,8640,8593,0,0
14047,2010/2011,2011-02-27 00:00:00,836621,8464,9908,1,1
14048,2010/2011,2011-03-04 00:00:00,836622,8526,8525,2,1
14049,2010/2011,2011-03-05 00:00:00,836623,10218,8640,2,3
14050,2010/2011,2011-03-05 00:00:00,836624,8611,9761,2,0
14051,2010/2011,2011-03-05 00:00:00,836625,8277,9839,2,0
14052,2010/2011,2011-03-05 00:00:00,836626,10217,8464,5,1
14053,2010/2011,2011-03-06 00:00:00,836627,10228,10235,0,1
14054,2010/2011,2011-03-06 00:00:00,836628,9908,9803,1,1
14055,2010/2011,2011-03-06 00:00:00,836629,8674,9791,1,4
14056,2010/2011,2011-03-06 00:00:00,836630,8593,10229,4,0
14057,2010/2011,2011-03-13 00:00:00,836631,8464,8640,2,2
14058,2010/2011,2011-03-12 00:00:00,836632,9803,10229,1,2
14059,2010/2011,2011-03-13 00:00:00,836633,8611,9839,2,1
14060,2010/2011,2011-03-12 00:00:00,836634,8277,10228,1,1
14061,2010/2011,2011-03-12 00:00:00,836635,9791,10218,4,1
14062,2010/2011,2011-03-11 00:00:00,836636,9908,8674,1,0
14063,2010/2011,2011-03-13 00:00:00,836637,10235,9761,2,1
14064,2010/2011,2011-03-13 00:00:00,836638,8526,10217,1,0
14065,2010/2011,2011-03-13 00:00:00,836639,8525,8593,1,3
14066,2010/2011,2011-03-18 00:00:00,836640,10229,8277,3,1
14067,2010/2011,2011-03-19 00:00:00,836641,8464,8526,1,0
14068,2010/2011,2011-03-19 00:00:00,836642,9839,8525,0,0
14069,2010/2011,2011-03-20 00:00:00,836643,8640,9908,1,0
14070,2010/2011,2011-03-19 00:00:00,836644,9761,8674,0,1
14071,2010/2011,2011-03-19 00:00:00,836645,9791,10228,4,2
14072,2010/2011,2011-03-20 00:00:00,836646,10217,8593,3,2
14073,2010/2011,2011-03-20 00:00:00,836647,9803,10235,3,0
14074,2010/2011,2011-03-20 00:00:00,836648,10218,8611,0,2
14075,2010/2011,2011-04-02 00:00:00,836649,8526,9761,1,3
14076,2010/2011,2011-04-02 00:00:00,836650,10235,10229,0,1
14077,2010/2011,2011-04-02 00:00:00,836651,10228,10218,2,3
14078,2010/2011,2011-04-02 00:00:00,836652,8525,9803,4,5
14079,2010/2011,2011-04-02 00:00:00,836653,8611,8640,2,0
14080,2010/2011,2011-04-03 00:00:00,836654,8593,9791,3,0
14081,2010/2011,2011-04-03 00:00:00,836655,8277,8464,2,1
14082,2010/2011,2011-04-03 00:00:00,836656,8674,9839,3,2
14083,2010/2011,2011-04-03 00:00:00,836657,9908,10217,2,3
14084,2010/2011,2010-08-20 00:00:00,836109,10218,8464,4,2
14085,2010/2011,2010-08-21 00:00:00,836110,8674,8526,2,1
14086,2010/2011,2010-08-21 00:00:00,836111,8593,9803,3,0
14087,2010/2011,2010-08-21 00:00:00,836112,8277,8611,0,3
14088,2010/2011,2010-08-21 00:00:00,836113,10228,9761,3,1
14089,2010/2011,2010-08-22 00:00:00,836114,9908,8525,3,0
14090,2010/2011,2010-08-22 00:00:00,836116,9791,10235,1,1
14091,2010/2011,2010-08-22 00:00:00,836118,8640,10229,3,1
14092,2010/2011,2010-08-22 00:00:00,836121,9839,10217,2,3
14093,2010/2011,2011-04-10 00:00:00,836658,8640,10228,2,2
14094,2010/2011,2011-04-09 00:00:00,836659,9839,8464,1,4
14095,2010/2011,2011-04-09 00:00:00,836660,10217,8277,1,0
14096,2010/2011,2011-04-09 00:00:00,836661,10218,8526,0,0
14097,2010/2011,2011-04-09 00:00:00,836662,8525,9791,2,6
14098,2010/2011,2011-04-08 00:00:00,836663,10229,9761,1,1
14099,2010/2011,2011-04-10 00:00:00,836664,8611,9803,1,1
14100,2010/2011,2011-04-10 00:00:00,836665,8593,8674,2,0
14101,2010/2011,2011-04-10 00:00:00,836666,9908,10235,0,4
14102,2010/2011,2011-04-15 00:00:00,836667,10228,9908,3,0
14103,2010/2011,2011-04-16 00:00:00,836668,9803,9839,5,2
14104,2010/2011,2011-04-16 00:00:00,836669,9761,10218,1,2
14105,2010/2011,2011-04-16 00:00:00,836670,8277,8674,2,1
14106,2010/2011,2011-04-17 00:00:00,836671,9791,8640,0,2
14107,2010/2011,2011-04-17 00:00:00,836672,8526,8611,1,1
14108,2010/2011,2011-04-16 00:00:00,836673,10229,10217,3,1
14109,2010/2011,2011-04-17 00:00:00,836674,8464,8593,1,2
14110,2010/2011,2011-04-17 00:00:00,836675,10235,8525,6,1
14111,2010/2011,2011-04-22 00:00:00,836676,10217,8611,1,2
14112,2010/2011,2011-04-23 00:00:00,836677,8525,10229,2,1
14113,2010/2011,2011-04-23 00:00:00,836678,9839,10228,2,2
14114,2010/2011,2011-04-23 00:00:00,836679,9791,8526,2,0
14115,2010/2011,2011-04-23 00:00:00,836680,9803,9761,5,1
14116,2010/2011,2011-04-24 00:00:00,836681,8593,10218,4,1
14117,2010/2011,2011-04-24 00:00:00,836682,8674,8464,3,1
14118,2010/2011,2011-04-24 00:00:00,836683,9908,8277,4,2
14119,2010/2011,2011-04-24 00:00:00,836684,10235,8640,3,1
14120,2010/2011,2011-05-01 00:00:00,836685,10218,9908,3,1
14121,2010/2011,2011-05-01 00:00:00,836686,8611,8525,4,0
14122,2010/2011,2011-05-01 00:00:00,836687,10228,8593,1,2
14123,2010/2011,2011-05-01 00:00:00,836688,9839,10235,3,2
14124,2010/2011,2011-05-01 00:00:00,836689,9761,9791,1,2
14125,2010/2011,2011-05-01 00:00:00,836690,8640,8277,2,1
14126,2010/2011,2011-05-01 00:00:00,836691,10229,8526,5,1
14127,2010/2011,2011-05-01 00:00:00,836692,10217,8674,2,4
14128,2010/2011,2011-05-01 00:00:00,836693,8464,9803,5,0
14129,2010/2011,2011-05-15 00:00:00,836694,8525,9761,0,1
14130,2010/2011,2011-05-15 00:00:00,836695,9803,10228,0,0
14131,2010/2011,2011-05-15 00:00:00,836696,9791,10217,3,0
14132,2010/2011,2011-05-15 00:00:00,836697,10235,8464,1,1
14133,2010/2011,2011-05-15 00:00:00,836698,8526,9839,1,0
14134,2010/2011,2011-05-15 00:00:00,836699,9908,10229,5,1
14135,2010/2011,2011-05-15 00:00:00,836700,8277,10218,1,4
14136,2010/2011,2011-05-15 00:00:00,836701,8674,8640,0,0
14137,2010/2011,2011-05-15 00:00:00,836702,8593,8611,3,1
14138,2010/2011,2010-08-27 00:00:00,836151,8525,8674,0,3
14139,2010/2011,2010-08-28 00:00:00,836154,9761,9839,2,0
14140,2010/2011,2010-08-28 00:00:00,836159,9803,9791,4,2
14141,2010/2011,2010-08-28 00:00:00,836161,8464,10228,2,2
14142,2010/2011,2010-08-29 00:00:00,836163,10229,10218,1,1
14143,2010/2011,2010-08-29 00:00:00,836167,8611,9908,4,0
14144,2010/2011,2010-08-29 00:00:00,836169,10235,8277,4,0
14145,2010/2011,2010-08-29 00:00:00,836170,8526,8593,0,5
14146,2010/2011,2010-08-29 00:00:00,836171,10217,8640,2,2
14147,2010/2011,2010-09-11 00:00:00,836181,10218,9791,2,1
14148,2010/2011,2010-09-11 00:00:00,836182,9839,8611,1,2
14149,2010/2011,2010-09-11 00:00:00,836184,8640,8464,3,1
14150,2010/2011,2010-09-11 00:00:00,836185,10228,8277,2,1
14151,2010/2011,2010-09-11 00:00:00,836189,8593,8525,2,0
14152,2010/2011,2010-09-12 00:00:00,836197,10217,8526,2,2
14153,2010/2011,2010-09-12 00:00:00,836199,8674,9908,1,0
14154,2010/2011,2010-09-12 00:00:00,836201,9761,10235,2,0
14155,2010/2011,2010-09-11 00:00:00,836205,10229,9803,1,2
14156,2010/2011,2010-09-17 00:00:00,836208,8526,10228,3,2
14157,2010/2011,2010-09-18 00:00:00,836209,8674,10218,2,0
14158,2010/2011,2010-09-18 00:00:00,836210,8277,9761,0,0
14159,2010/2011,2010-09-18 00:00:00,836211,8525,10217,2,4
14160,2010/2011,2010-09-19 00:00:00,836218,8464,10229,0,1
14161,2010/2011,2010-09-19 00:00:00,836219,9803,8640,0,0
14162,2010/2011,2010-09-19 00:00:00,836223,9908,9839,3,2
14163,2010/2011,2010-09-19 00:00:00,836224,9791,8611,0,0
14164,2010/2011,2010-09-19 00:00:00,836225,10235,8593,1,2
14165,2010/2011,2010-09-25 00:00:00,836229,10228,9803,2,2
14166,2010/2011,2010-09-25 00:00:00,836231,8611,8593,2,2
14167,2010/2011,2010-09-25 00:00:00,836233,8640,8674,1,1
14168,2010/2011,2010-09-25 00:00:00,836237,10229,9908,1,0
14169,2010/2011,2010-09-25 00:00:00,836239,10217,9791,3,2
14170,2010/2011,2010-09-26 00:00:00,836244,10218,8277,0,2
14171,2010/2011,2010-09-26 00:00:00,836246,9839,8526,1,0
14172,2010/2011,2010-09-26 00:00:00,836248,9761,8525,2,1
14173,2010/2011,2010-09-26 00:00:00,836250,8464,10235,3,0
14174,2010/2011,2010-10-01 00:00:00,836257,8277,8525,0,0
14175,2010/2011,2010-10-02 00:00:00,836260,9761,8464,2,0
14176,2010/2011,2010-10-02 00:00:00,836263,10218,9803,1,2
14177,2010/2011,2010-10-03 00:00:00,836265,8611,8674,4,2
14178,2010/2011,2010-10-03 00:00:00,836267,10229,9791,2,1
14179,2010/2011,2010-10-03 00:00:00,836269,8526,10235,1,1
14180,2010/2011,2010-10-03 00:00:00,836273,8593,9908,1,2
14181,2010/2011,2010-10-03 00:00:00,836275,8640,9839,3,0
14182,2010/2011,2010-10-03 00:00:00,836277,10228,10217,0,0
14183,2010/2011,2010-10-16 00:00:00,836280,8593,9761,3,0
14184,2010/2011,2010-10-16 00:00:00,836281,9908,8526,2,2
14185,2010/2011,2010-10-16 00:00:00,836282,10235,8611,0,1
14186,2010/2011,2010-10-16 00:00:00,836283,10217,10218,2,1
14187,2010/2011,2010-10-16 00:00:00,836284,9839,10229,0,1
14188,2010/2011,2010-10-17 00:00:00,836285,8525,8640,2,4
14189,2010/2011,2010-10-17 00:00:00,836287,8674,10228,1,0
14190,2010/2011,2010-10-17 00:00:00,836290,9791,8464,3,2
14191,2010/2011,2010-10-17 00:00:00,836292,9803,8277,4,1
14192,2011/2012,2011-08-05 00:00:00,1028468,10218,10235,0,2
14193,2011/2012,2011-08-06 00:00:00,1028469,9839,9908,0,0
